"TIME","GEO","FREQUENC","ACL00","DEG_URB","HHTYP","QUANTILE","UNIT","Value","Flag and Footnotes"
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Third quintile","Percentage","55.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Fourth quintile","Percentage","46.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Fifth quintile","Percentage","35.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Total","Percentage","60.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","First quintile","Percentage","75.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","76.1",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","57.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","57.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","36.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Total","Percentage","49.8",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","First quintile","Percentage","68.8",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","58.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","53.8",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","35.9",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","34.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Total","Percentage","60.0",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","First quintile","Percentage","75.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Second quintile","Percentage","67.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Third quintile","Percentage","59.7",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Fourth quintile","Percentage","53.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Fifth quintile","Percentage","38.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Total","Percentage","65.1",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","First quintile","Percentage","79.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Second quintile","Percentage","71.1",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Third quintile","Percentage","66.0",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Fourth quintile","Percentage","58.9",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Fifth quintile","Percentage","43.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Total","Percentage","54.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","First quintile","Percentage","69.0",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Second quintile","Percentage","63.8",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Third quintile","Percentage","54.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Fourth quintile","Percentage","49.0",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Fifth quintile","Percentage","32.4",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Total","Total","Percentage","68.8",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Total","First quintile","Percentage","77.3",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Total","Second quintile","Percentage","73.8",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Total","Third quintile","Percentage","67.0",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Total","Fourth quintile","Percentage","65.0",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Total","Fifth quintile","Percentage","60.7",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Households without dependent children","Total","Percentage","74.5",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Households without dependent children","First quintile","Percentage","82.4",""
"2015","Slovenia","Not in the last 12 months","Sports events","Total","Households without dependent children","Second quintile","Percentage","79.5",""
